TimeStamp,SensorData_Name,SensorData_humidity,SensorData_temperature,SensorData_light,SensorData_barometric_pressure
2025-02-25 06:54:00+00:00,Temp_S_1_out,99.99,0.38,45.44,949.32
2025-02-25 06:54:00+00:00,Temp_N_3_out,88.12,0.36,0.0,950.65
2025-02-25 06:54:00+00:00,Temp_S_3_in,93.51,0.53,62.16,949.85
2025-02-25 06:54:00+00:00,Temp_S_3_out,99.99,0.26,57.36,949.93
2025-02-25 06:57:00+00:00,Temp_S_2_out,90.39,0.52,58.96,949.46
2025-02-25 06:57:00+00:00,Temp_S_3_in,92.85,0.67,64.76,950.02
2025-02-25 06:57:00+00:00,Temp_S_1_out,99.99,0.48,49.32,949.34
2025-02-25 06:57:00+00:00,Temp_N_3_out,87.36,0.49,0.0,950.77
2025-02-25 06:57:00+00:00,Temp_N_2_in,91.14,0.65,56.68,950.56
2025-02-25 06:57:00+00:00,Temp_S_3_out,99.99,0.41,59.92,949.95
2025-02-25 06:57:00+00:00,Temp_N_3_in,94.36,0.45,56.32,950.05
2025-02-25 06:57:00+00:00,Temp_N_1_in,94.26,0.53,43.76,948.7
2025-02-25 07:00:00+00:00,Temp_N_3_in,93.42,0.59,57.96,950.19
2025-02-25 07:00:00+00:00,Temp_S_3_in,91.61,0.89,68.0,950.11
2025-02-25 07:00:00+00:00,Temp_N_3_out,86.51,0.69,0.0,950.8
2025-02-25 07:00:00+00:00,Temp_S_3_out,99.99,0.74,64.76,950.19
2025-02-25 07:00:00+00:00,Temp_S_1_out,99.27,0.66,63.8,949.39
2025-02-25 07:00:00+00:00,Temp_S_2_out,89.44,0.7,61.52,949.5
2025-02-25 07:00:00+00:00,Temp_N_2_in,90.15,0.85,70.56,950.66
2025-02-25 07:00:00+00:00,Temp_N_1_in,93.51,0.66,47.0,948.94
2025-02-25 07:03:00+00:00,Temp_S_3_out,99.99,0.89,67.04,950.19
2025-02-25 07:03:00+00:00,Temp_S_1_out,98.52,0.81,63.8,949.47
2025-02-25 07:03:00+00:00,Temp_S_2_out,88.36,0.93,63.76,949.52
2025-02-25 07:03:00+00:00,Temp_N_3_in,92.56,0.77,59.28,950.27
2025-02-25 07:03:00+00:00,Temp_N_3_out,86.13,0.82,0.0,950.87
2025-02-25 07:03:00+00:00,Temp_N_2_in,89.77,0.99,63.12,950.71
2025-02-25 07:03:00+00:00,Temp_N_1_in,92.04,0.97,47.32,948.91
2025-02-25 07:03:00+00:00,Temp_S_3_in,91.57,0.99,70.24,950.08
2025-02-25 07:06:00+00:00,Temp_N_2_in,89.01,1.12,65.36,950.63
2025-02-25 07:06:00+00:00,Temp_N_3_in,91.85,0.92,63.12,950.29
2025-02-25 07:06:00+00:00,Temp_S_2_out,87.79,1.09,65.72,949.54
2025-02-25 07:06:00+00:00,Temp_S_3_out,99.99,1.01,71.19,950.14
2025-02-25 07:06:00+00:00,Temp_S_1_out,98.1,0.95,54.8,949.55
2025-02-25 07:06:00+00:00,Temp_S_3_in,91.1,1.15,72.16,950.12
2025-02-25 07:06:00+00:00,Temp_N_1_in,92.04,0.97,46.64,948.91
2025-02-25 07:06:00+00:00,Temp_N_3_out,85.9,0.99,0.0,950.78
2025-02-25 07:09:00+00:00,Temp_S_1_out,98.76,1.07,56.72,949.57
2025-02-25 07:09:00+00:00,Temp_S_3_in,91.29,1.28,84.72,950.06
2025-02-25 07:09:00+00:00,Temp_N_2_in,90.06,1.27,66.0,950.6
2025-02-25 07:09:00+00:00,Temp_N_3_out,86.27,1.11,0.0,950.73
2025-02-25 07:09:00+00:00,Temp_N_1_in,92.14,1.26,50.84,948.77
2025-02-25 07:09:00+00:00,Temp_S_3_out,99.99,1.16,77.96,950.07
2025-02-25 07:09:00+00:00,Temp_N_3_in,92.23,1.03,67.96,950.24
2025-02-25 07:09:00+00:00,Temp_S_2_out,87.6,1.36,70.24,949.56
2025-02-25 07:12:00+00:00,Temp_N_3_in,91.0,1.34,73.14,950.18
2025-02-25 07:12:00+00:00,Temp_N_1_in,92.14,1.26,53.12,948.77
2025-02-25 07:12:00+00:00,Temp_N_3_out,85.04,1.29,0.0,950.74
2025-02-25 07:12:00+00:00,Temp_S_2_out,86.65,1.55,75.44,949.51
2025-02-25 07:12:00+00:00,Temp_N_2_in,88.26,1.41,79.28,950.57
2025-02-25 07:12:00+00:00,Temp_S_1_out,97.63,1.23,72.16,949.5
2025-02-25 07:12:00+00:00,Temp_S_3_out,99.99,1.35,83.2,950.07
2025-02-25 07:12:00+00:00,Temp_S_3_in,90.44,1.44,91.2,949.99
2025-02-25 07:15:00+00:00,Temp_S_3_in,88.45,1.68,104.4,950.08
2025-02-25 07:15:00+00:00,Temp_N_3_out,83.15,1.52,0.0,950.79
2025-02-25 07:15:00+00:00,Temp_S_2_out,84.71,1.8,80.87,949.42
2025-02-25 07:15:00+00:00,Rad_S_3_in,99.99,0.33,1502.72,951.05
2025-02-25 07:15:00+00:00,Temp_S_1_out,93.84,1.65,72.24,949.49
2025-02-25 07:15:00+00:00,Temp_S_3_out,99.99,1.63,91.52,950.12
2025-02-25 07:15:00+00:00,Temp_N_2_in,86.22,1.66,84.4,950.59
2025-02-25 07:15:00+00:00,Temp_N_1_in,89.01,1.68,62.76,948.85
2025-02-25 07:15:00+00:00,Rad_N_1_out,99.99,0.52,1427.2,949.64
2025-02-25 07:15:00+00:00,Temp_N_3_in,88.92,1.64,80.56,950.18
2025-02-25 07:18:00+00:00,Temp_S_3_out,99.99,1.82,129.92,950.05
2025-02-25 07:18:00+00:00,Temp_S_3_in,87.26,1.9,126.64,950.11
2025-02-25 07:18:00+00:00,Temp_N_3_in,88.21,1.81,94.44,950.2
2025-02-25 07:18:00+00:00,Temp_S_1_out,93.6,1.9,76.4,949.52
2025-02-25 07:18:00+00:00,Temp_N_2_in,84.61,2.09,86.0,950.53
2025-02-25 07:18:00+00:00,Temp_S_2_out,83.47,2.05,92.48,949.49
2025-02-25 07:18:00+00:00,Temp_N_3_out,82.01,1.78,0.0,950.76
2025-02-25 07:18:00+00:00,Rad_N_1_out,99.99,0.76,1466.88,949.63
2025-02-25 07:18:00+00:00,Rad_S_3_out,99.99,0.72,1397.76,949.99
2025-02-25 07:18:00+00:00,Rad_S_3_in,99.99,0.64,1543.68,951.18
2025-02-25 07:21:00+00:00,Temp_S_1_out,92.75,2.09,99.28,949.49
2025-02-25 07:21:00+00:00,Temp_S_3_out,99.99,2.07,147.6,950.1
2025-02-25 07:21:00+00:00,Temp_N_3_in,86.79,2.07,118.88,950.32
2025-02-25 07:21:00+00:00,Rad_S_2_in,99.99,0.85,3586.56,950.61
2025-02-25 07:21:00+00:00,Rad_S_3_out,99.99,0.95,1434.88,950.06
2025-02-25 07:21:00+00:00,Temp_N_1_in,87.64,2.12,75.04,948.93
2025-02-25 07:21:00+00:00,Rad_S_1_out,99.99,0.69,1756.16,951.24
2025-02-25 07:21:00+00:00,Temp_S_3_in,86.7,2.21,144.32,950.1
2025-02-25 07:21:00+00:00,Rad_N_3_in,99.99,0.43,1620.48,945.95
2025-02-25 07:21:00+00:00,Temp_S_2_out,82.91,2.36,109.6,949.5
2025-02-25 07:21:00+00:00,Temp_N_2_in,83.28,2.34,100.8,950.56
2025-02-25 07:21:00+00:00,Rad_N_1_out,99.99,0.98,1506.56,949.72
2025-02-25 07:21:00+00:00,Temp_N_3_out,81.58,2.0,0.0,950.81
2025-02-25 07:21:00+00:00,Rad_S_3_in,99.99,0.86,1587.2,951.15
2025-02-25 07:24:00+00:00,Temp_N_1_in,86.41,2.36,82.8,948.99
2025-02-25 07:24:00+00:00,Rad_N_3_in,99.99,0.65,1863.68,946.24
2025-02-25 07:24:00+00:00,Rad_S_3_in,99.99,1.14,1635.84,951.15
2025-02-25 07:24:00+00:00,Temp_S_1_out,90.86,2.37,106.96,949.55
2025-02-25 07:24:00+00:00,Rad_N_1_out,99.99,1.21,1560.32,949.66
2025-02-25 07:24:00+00:00,Rad_S_2_in,99.99,1.11,3586.56,950.55
2025-02-25 07:24:00+00:00,Temp_N_2_in,80.68,2.52,118.56,950.73
2025-02-25 07:24:00+00:00,Temp_S_3_out,99.99,2.26,163.44,950.08
2025-02-25 07:24:00+00:00,Rad_S_3_out,99.99,1.27,1480.96,949.91
2025-02-25 07:24:00+00:00,Temp_N_3_in,85.27,2.25,135.67,950.16
2025-02-25 07:24:00+00:00,Temp_N_3_out,79.98,2.22,0.0,950.79
2025-02-25 07:24:00+00:00,Temp_S_3_in,84.61,2.37,161.44,950.18
2025-02-25 07:24:00+00:00,Rad_S_1_out,99.99,1.02,2031.36,951.26
2025-02-25 07:24:00+00:00,Temp_S_2_out,80.82,2.57,125.04,949.54
2025-02-25 07:27:00+00:00,Rad_N_3_in,99.99,1.16,1849.6,946.59
2025-02-25 07:27:00+00:00,Temp_S_2_out,79.92,2.81,138.56,949.41
2025-02-25 07:27:00+00:00,Rad_S_2_in,97.82,1.35,3586.56,950.57
2025-02-25 07:27:00+00:00,Temp_N_2_in,78.4,2.71,130.16,950.57
2025-02-25 07:27:00+00:00,Rad_S_1_out,99.99,1.15,2026.24,951.11
2025-02-25 07:27:00+00:00,Temp_N_1_in,84.23,2.54,96.32,948.85
2025-02-25 07:27:00+00:00,Temp_S_3_out,99.99,2.46,176.32,950.06
2025-02-25 07:27:00+00:00,Rad_N_1_out,99.99,1.43,1614.08,949.65
2025-02-25 07:27:00+00:00,Rad_S_3_out,99.99,1.42,1532.16,949.85
2025-02-25 07:27:00+00:00,Temp_N_3_out,76.98,2.63,0.0,950.78
2025-02-25 07:27:00+00:00,Rad_S_3_in,99.99,1.4,1703.68,951.1
2025-02-25 07:27:00+00:00,Temp_N_3_in,83.85,2.49,160.56,950.16
2025-02-25 07:27:00+00:00,Temp_S_3_in,81.81,2.77,173.76,950.0
2025-02-25 07:27:00+00:00,Temp_S_1_out,88.59,2.51,115.12,949.55
2025-02-25 07:30:00+00:00,Temp_N_3_out,75.37,2.79,0.0,950.73
2025-02-25 07:30:00+00:00,Rad_S_2_in,95.92,1.63,3586.56,950.5
2025-02-25 07:30:00+00:00,Rad_S_3_out,98.19,1.63,1722.88,949.83
2025-02-25 07:30:00+00:00,Temp_N_3_in,83.85,2.49,160.56,950.16
2025-02-25 07:30:00+00:00,Temp_N_1_in,82.0,2.73,92.8,948.81
2025-02-25 07:30:00+00:00,Rad_N_1_out,99.99,1.66,1601.28,949.48
2025-02-25 07:30:00+00:00,Temp_S_2_out,77.93,2.95,148.96,949.38
2025-02-25 07:30:00+00:00,Rad_S_1_out,99.99,1.37,1770.24,951.11
2025-02-25 07:30:00+00:00,Rad_N_3_in,99.99,1.35,1834.24,946.85
2025-02-25 07:30:00+00:00,Temp_S_3_in,80.3,2.94,183.68,950.06
2025-02-25 07:30:00+00:00,Temp_S_3_out,99.14,2.62,177.28,950.01
2025-02-25 07:30:00+00:00,Temp_N_2_in,76.7,2.91,130.24,950.52
2025-02-25 07:30:00+00:00,Temp_S_1_out,86.17,2.74,127.04,949.52
2025-02-25 07:30:00+00:00,Rad_S_3_in,99.99,1.68,1803.52,951.02
2025-02-25 07:33:00+00:00,Temp_S_1_out,86.36,2.89,123.84,949.49
2025-02-25 07:33:00+00:00,Rad_S_1_in,0.0,1.15,1719.04,949.15
2025-02-25 07:33:00+00:00,Rad_N_1_out,99.99,1.85,2609.92,949.57
2025-02-25 07:33:00+00:00,Temp_N_2_in,78.88,3.09,140.88,950.51
2025-02-25 07:33:00+00:00,Rad_N_3_in,99.99,1.49,1710.08,946.88
2025-02-25 07:33:00+00:00,Rad_S_3_in,99.85,1.9,2398.72,950.99
2025-02-25 07:33:00+00:00,Temp_N_3_out,76.89,2.97,0.0,950.73
2025-02-25 07:33:00+00:00,Temp_S_3_in,81.15,3.15,178.24,950.05
2025-02-25 07:33:00+00:00,Temp_N_3_in,81.15,2.84,165.68,950.15
2025-02-25 07:33:00+00:00,Rad_S_2_in,94.17,2.12,3586.56,950.5
2025-02-25 07:33:00+00:00,Temp_S_3_out,99.99,2.81,193.44,949.96
2025-02-25 07:33:00+00:00,Temp_N_1_in,81.71,2.92,90.24,948.72
2025-02-25 07:33:00+00:00,Temp_S_2_out,76.61,3.13,150.24,949.37
2025-02-25 07:33:00+00:00,Rad_S_3_out,98.48,1.86,3368.96,949.85
2025-02-25 07:33:00+00:00,Rad_S_1_out,99.99,1.46,1807.36,951.06
2025-02-25 07:36:00+00:00,Temp_S_1_out,86.07,3.07,135.12,949.6
2025-02-25 07:36:00+00:00,Temp_S_3_out,97.63,2.98,192.8,949.99
2025-02-25 07:36:00+00:00,Temp_N_3_out,74.24,3.12,0.0,950.62
2025-02-25 07:36:00+00:00,Rad_N_3_in,99.99,1.68,1807.36,947.24
2025-02-25 07:36:00+00:00,Rad_S_2_in,92.28,2.46,3586.56,950.54
2025-02-25 07:36:00+00:00,Temp_N_2_in,75.98,3.27,148.88,950.43
2025-02-25 07:36:00+00:00,Rad_S_1_out,99.99,1.69,1894.4,951.13
2025-02-25 07:36:00+00:00,Rad_S_3_in,99.57,2.37,2097.92,950.96
2025-02-25 07:36:00+00:00,Rad_N_1_out,99.99,2.46,2311.68,949.61
2025-02-25 07:36:00+00:00,Temp_S_2_out,77.21,3.34,174.08,949.34
2025-02-25 07:36:00+00:00,Rad_S_1_in,1.89,1.39,1795.84,949.15
2025-02-25 07:36:00+00:00,Rad_S_3_out,96.44,2.2,2452.48,949.9
2025-02-25 07:36:00+00:00,Temp_S_3_in,79.07,3.27,199.52,950.06
2025-02-25 07:36:00+00:00,Temp_N_3_in,80.87,3.05,183.44,950.17
2025-02-25 07:36:00+00:00,Temp_N_1_in,81.81,3.12,102.16,948.77
2025-02-25 07:39:00+00:00,Temp_S_2_out,75.6,3.45,180.48,949.31
2025-02-25 07:39:00+00:00,Temp_S_3_in,77.97,3.39,206.56,950.0
2025-02-25 07:39:00+00:00,Temp_N_2_in,73.9,3.39,153.75,950.4
2025-02-25 07:39:00+00:00,Temp_N_3_out,73.19,3.28,0.0,950.65
2025-02-25 07:39:00+00:00,Temp_S_3_out,92.61,3.13,201.28,949.99
2025-02-25 07:39:00+00:00,Rad_S_3_in,97.58,2.52,2196.48,950.96
2025-02-25 07:39:00+00:00,Rad_S_1_out,99.99,1.83,2063.36,951.03
2025-02-25 07:39:00+00:00,Rad_N_1_out,99.99,2.64,2073.6,949.47
2025-02-25 07:39:00+00:00,Rad_S_1_in,13.52,1.56,1953.28,949.12
2025-02-25 07:39:00+00:00,Rad_S_2_in,92.28,2.46,3586.56,950.53
2025-02-25 07:39:00+00:00,Rad_S_3_out,91.9,2.43,3801.6,949.82
2025-02-25 07:39:00+00:00,Temp_N_3_in,79.07,3.15,189.28,950.07
2025-02-25 07:39:00+00:00,Temp_N_1_in,79.54,3.24,106.96,948.68
2025-02-25 07:39:00+00:00,Rad_N_3_in,98.95,1.87,1959.68,947.52
2025-02-25 07:39:00+00:00,Temp_S_1_out,83.33,3.2,141.92,949.49
2025-02-25 07:42:00+00:00,Rad_N_3_in,97.58,2.05,2036.48,947.62
2025-02-25 07:42:00+00:00,Temp_N_3_in,78.54,3.33,189.28,950.12
2025-02-25 07:42:00+00:00,Temp_N_1_in,79.11,3.42,111.52,948.64
2025-02-25 07:42:00+00:00,Temp_S_2_out,74.84,3.6,181.44,949.38
2025-02-25 07:42:00+00:00,Rad_S_1_out,99.99,2.01,2105.6,951.11
2025-02-25 07:42:00+00:00,Temp_S_3_in,76.26,3.56,205.6,950.09
2025-02-25 07:42:00+00:00,Temp_N_3_out,71.53,3.42,0.0,950.61
2025-02-25 07:42:00+00:00,Rad_S_2_in,90.0,2.69,3586.56,950.57
2025-02-25 07:42:00+00:00,Temp_S_1_out,82.8,3.36,144.8,949.47
2025-02-25 07:42:00+00:00,Temp_N_2_in,73.23,3.54,157.67,950.48
2025-02-25 07:42:00+00:00,Rad_N_1_out,99.99,2.82,2150.39,949.59
2025-02-25 07:42:00+00:00,Rad_S_1_in,23.27,1.77,2124.8,949.15
2025-02-25 07:42:00+00:00,Rad_S_3_in,93.65,2.93,2214.39,951.01
2025-02-25 07:42:00+00:00,Rad_S_3_out,89.25,2.82,4090.88,949.76
2025-02-25 07:42:00+00:00,Temp_S_3_out,90.85,3.31,204.48,949.97
2025-02-25 07:45:00+00:00,Temp_S_3_in,75.32,3.69,208.32,950.03
2025-02-25 07:45:00+00:00,Rad_S_1_in,36.72,1.96,2215.68,949.06
2025-02-25 07:45:00+00:00,Rad_N_1_out,99.62,2.97,1908.48,949.61
2025-02-25 07:45:00+00:00,Temp_N_1_in,76.93,3.53,115.04,948.61
2025-02-25 07:45:00+00:00,Temp_S_2_out,72.95,3.71,179.2,949.35
2025-02-25 07:45:00+00:00,Rad_S_3_out,86.17,3.19,2721.28,949.73
2025-02-25 07:45:00+00:00,Rad_S_2_in,85.69,3.37,3586.56,950.37
2025-02-25 07:45:00+00:00,Rad_N_3_in,95.5,2.23,2028.8,947.9
2025-02-25 07:45:00+00:00,Temp_N_3_out,70.67,3.56,0.0,950.59
2025-02-25 07:45:00+00:00,Temp_S_3_out,88.77,3.44,200.0,949.94
2025-02-25 07:45:00+00:00,Temp_N_2_in,71.81,3.69,169.28,950.37
2025-02-25 07:45:00+00:00,Temp_S_1_out,80.34,3.49,147.67,949.47
2025-02-25 07:45:00+00:00,Rad_S_1_out,99.99,2.26,2844.16,951.13
2025-02-25 07:45:00+00:00,Temp_N_3_in,76.45,3.49,189.28,950.16
2025-02-25 07:45:00+00:00,Rad_S_3_in,92.42,3.13,2042.88,950.99
2025-02-25 07:48:00+00:00,Temp_N_1_in,75.98,3.7,119.92,948.68
2025-02-25 07:48:00+00:00,Temp_N_3_in,75.7,3.59,186.4,950.09
2025-02-25 07:48:00+00:00,Rad_S_1_in,38.51,2.17,2114.56,949.16
2025-02-25 07:48:00+00:00,Temp_N_2_in,70.3,3.79,167.04,950.5
2025-02-25 07:48:00+00:00,Temp_S_3_in,75.7,3.81,204.8,950.05
2025-02-25 07:48:00+00:00,Rad_S_3_in,92.51,3.1,1999.36,951.01
2025-02-25 07:48:00+00:00,Rad_S_2_in,85.69,3.34,3586.56,950.51
2025-02-25 07:48:00+00:00,Temp_S_3_out,90.57,3.69,200.64,949.94
2025-02-25 07:48:00+00:00,Temp_S_2_out,72.38,3.85,183.2,949.4
2025-02-25 07:48:00+00:00,Rad_N_1_out,99.24,3.05,1972.48,949.53
2025-02-25 07:48:00+00:00,Rad_N_3_in,93.6,2.49,2053.12,948.15
2025-02-25 07:48:00+00:00,Rad_S_1_out,99.99,2.39,2310.39,951.11
2025-02-25 07:48:00+00:00,Temp_N_3_out,70.86,3.64,0.0,950.65
2025-02-25 07:48:00+00:00,Temp_S_1_out,78.63,3.64,151.84,949.47
2025-02-25 07:48:00+00:00,Rad_S_3_out,84.75,3.27,2012.16,949.71
2025-02-25 07:51:00+00:00,Temp_N_1_in,75.13,3.95,120.24,948.72
2025-02-25 07:51:00+00:00,Temp_S_3_in,75.41,4.0,202.4,950.12
2025-02-25 07:51:00+00:00,Temp_N_3_out,70.96,3.81,0.0,950.68
2025-02-25 07:51:00+00:00,Rad_S_1_out,99.99,2.62,2667.52,951.16
2025-02-25 07:51:00+00:00,Temp_S_1_out,82.14,3.78,150.88,949.55
2025-02-25 07:51:00+00:00,Temp_N_3_in,73.9,3.89,188.0,950.18
2025-02-25 07:51:00+00:00,Temp_S_3_out,84.13,3.85,207.68,950.05
2025-02-25 07:51:00+00:00,Rad_S_3_in,92.04,3.23,2464.0,951.04
2025-02-25 07:51:00+00:00,Rad_S_2_in,85.88,3.39,3586.56,950.53
2025-02-25 07:51:00+00:00,Temp_N_2_in,73.37,3.93,166.64,950.5
2025-02-25 07:51:00+00:00,Temp_S_2_out,71.85,4.15,177.6,949.37
2025-02-25 07:51:00+00:00,Rad_S_3_out,87.31,3.3,2223.36,949.78
2025-02-25 07:51:00+00:00,Rad_S_1_in,39.65,2.36,2472.96,949.1
2025-02-25 07:51:00+00:00,Rad_N_1_out,97.72,3.18,2283.52,949.5
2025-02-25 07:51:00+00:00,Rad_N_3_in,95.12,2.68,2430.72,947.77
2025-02-25 07:54:00+00:00,Temp_S_3_out,84.69,3.95,201.6,950.05
2025-02-25 07:54:00+00:00,Rad_N_1_out,95.64,3.42,3448.32,949.69
2025-02-25 07:54:00+00:00,Temp_N_3_in,74.65,3.97,191.2,950.1
2025-02-25 07:54:00+00:00,Temp_N_2_in,69.76,4.18,171.2,950.52
2025-02-25 07:54:00+00:00,Temp_N_1_in,75.6,4.06,126.64,948.78
2025-02-25 07:54:00+00:00,Rad_S_2_in,84.56,3.47,3586.56,950.61
2025-02-25 07:54:00+00:00,Temp_S_3_in,74.18,4.1,212.8,950.08
2025-02-25 07:54:00+00:00,Temp_S_1_out,77.12,3.91,155.03,949.57
2025-02-25 07:54:00+00:00,Temp_N_3_out,69.73,3.93,0.0,950.79
2025-02-25 07:54:00+00:00,Rad_S_1_in,47.72,2.53,2167.04,949.05
2025-02-25 07:54:00+00:00,Rad_S_1_out,99.99,2.85,2229.76,951.23
2025-02-25 07:54:00+00:00,Rad_S_3_out,83.89,3.39,2315.52,949.86
2025-02-25 07:54:00+00:00,Rad_N_3_in,91.66,2.89,2772.48,948.45
2025-02-25 07:54:00+00:00,Temp_S_2_out,71.28,4.24,181.44,949.37
2025-02-25 07:54:00+00:00,Rad_S_3_in,90.81,3.38,2997.76,951.04
2025-02-25 07:57:00+00:00,Rad_S_3_in,89.53,3.57,3481.6,951.04
2025-02-25 07:57:00+00:00,Rad_S_2_in,83.56,3.55,3586.56,950.53
2025-02-25 07:57:00+00:00,Temp_N_1_in,75.6,4.06,133.12,948.78
2025-02-25 07:57:00+00:00,Rad_N_3_in,91.1,3.01,2269.44,948.47
2025-02-25 07:57:00+00:00,Rad_S_1_in,52.17,2.65,2118.39,949.06
2025-02-25 07:57:00+00:00,Rad_N_1_out,93.32,3.62,4574.72,949.6
2025-02-25 07:57:00+00:00,Temp_S_3_out,82.56,4.05,206.08,950.0
2025-02-25 07:57:00+00:00,Temp_S_1_out,78.07,4.05,165.76,949.52
2025-02-25 07:57:00+00:00,Temp_N_3_out,68.87,4.02,0.0,950.71
2025-02-25 07:57:00+00:00,Temp_S_2_out,70.14,4.29,184.48,949.41
2025-02-25 07:57:00+00:00,Temp_S_3_in,73.18,4.19,205.12,950.05
2025-02-25 07:57:00+00:00,Temp_N_3_in,72.99,4.07,190.24,950.13
2025-02-25 07:57:00+00:00,Temp_N_2_in,69.19,4.23,173.76,950.49
2025-02-25 07:57:00+00:00,Rad_S_1_out,99.99,3.0,2191.36,951.16
2025-02-25 07:57:00+00:00,Rad_S_3_out,82.7,3.6,2173.44,949.85
2025-02-25 08:00:00+00:00,Temp_S_3_in,72.51,4.32,221.44,950.04
2025-02-25 08:00:00+00:00,Rad_N_3_in,89.95,3.16,2097.92,948.33
2025-02-25 08:00:00+00:00,Temp_N_3_in,72.6,4.18,190.24,950.1
2025-02-25 08:00:00+00:00,Rad_N_1_out,91.52,3.85,3338.24,949.59
2025-02-25 08:00:00+00:00,Temp_S_1_out,75.45,4.25,166.08,949.55
2025-02-25 08:00:00+00:00,Rad_S_3_in,88.67,3.77,3351.04,951.01
2025-02-25 08:00:00+00:00,Temp_S_3_out,81.32,4.18,214.4,950.0
2025-02-25 08:00:00+00:00,Rad_S_2_in,82.99,3.67,3586.56,950.44
2025-02-25 08:00:00+00:00,Rad_S_3_out,81.57,3.7,2149.12,949.68
2025-02-25 08:00:00+00:00,Temp_N_3_out,68.15,4.14,0.0,950.66
2025-02-25 08:00:00+00:00,Rad_S_1_in,54.35,2.82,2487.04,949.06
2025-02-25 08:00:00+00:00,Temp_N_2_in,68.06,4.34,181.76,950.57
2025-02-25 08:00:00+00:00,Temp_N_1_in,74.12,4.19,129.28,948.65
2025-02-25 08:00:00+00:00,Temp_S_2_out,69.76,4.4,179.2,949.36
2025-02-25 08:00:00+00:00,Rad_S_1_out,99.99,3.15,2561.28,951.16
2025-02-25 08:03:00+00:00,Rad_S_3_in,88.77,3.86,3008.0,951.03
2025-02-25 08:03:00+00:00,Rad_S_1_out,99.99,3.27,3197.44,951.05
2025-02-25 08:03:00+00:00,Temp_S_3_out,80.85,4.32,224.8,950.03
2025-02-25 08:03:00+00:00,Rad_N_3_in,89.11,3.28,2255.36,948.67
2025-02-25 08:03:00+00:00,Temp_S_2_out,70.14,4.5,189.6,949.33
2025-02-25 08:03:00+00:00,Temp_N_1_in,74.41,4.4,136.32,948.57
2025-02-25 08:03:00+00:00,Rad_S_3_out,81.86,3.77,2295.04,949.7
2025-02-25 08:03:00+00:00,Temp_N_3_out,68.43,4.22,0.0,950.76
2025-02-25 08:03:00+00:00,Temp_S_1_out,75.45,4.36,164.8,949.5
2025-02-25 08:03:00+00:00,Temp_N_2_in,67.96,4.45,186.4,950.51
2025-02-25 08:03:00+00:00,Temp_N_3_in,73.08,4.28,200.96,950.02
2025-02-25 08:03:00+00:00,Rad_N_1_out,91.05,3.9,2652.16,949.64
2025-02-25 08:03:00+00:00,Temp_S_3_in,72.99,4.4,247.52,949.98
2025-02-25 08:03:00+00:00,Rad_S_2_in,83.09,3.77,3586.56,950.49
2025-02-25 08:03:00+00:00,Rad_S_1_in,57.09,3.0,2343.68,948.99
2025-02-25 08:06:00+00:00,Rad_N_3_in,89.34,3.58,2297.6,948.61
2025-02-25 08:06:00+00:00,Temp_S_3_in,72.13,4.73,241.44,950.1
2025-02-25 08:06:00+00:00,Temp_N_3_in,72.99,4.46,207.36,950.07
2025-02-25 08:06:00+00:00,Temp_N_1_in,73.18,4.58,134.08,948.69
2025-02-25 08:06:00+00:00,Rad_N_1_out,91.14,3.95,2220.8,949.62
2025-02-25 08:06:00+00:00,Rad_S_1_in,57.38,3.11,2389.76,949.05
2025-02-25 08:06:00+00:00,Rad_S_3_in,88.77,3.95,2918.4,950.93
2025-02-25 08:06:00+00:00,Temp_S_1_out,77.25,4.46,173.52,949.57
2025-02-25 08:06:00+00:00,Temp_S_2_out,70.52,4.61,204.0,949.3
2025-02-25 08:06:00+00:00,Rad_S_2_in,83.28,3.87,3586.56,950.49
2025-02-25 08:06:00+00:00,Temp_N_2_in,69.67,4.58,224.32,950.51
2025-02-25 08:06:00+00:00,Temp_N_3_out,67.87,4.47,0.0,950.63
2025-02-25 08:06:00+00:00,Temp_S_3_out,82.47,4.47,234.08,950.03
2025-02-25 08:06:00+00:00,Rad_S_1_out,99.99,3.41,2337.28,951.13
2025-02-25 08:06:00+00:00,Rad_S_3_out,82.23,3.93,2243.84,949.75
2025-02-25 08:09:00+00:00,Rad_S_2_in,82.7,3.94,3586.56,950.54
2025-02-25 08:09:00+00:00,Rad_S_3_in,88.01,4.03,2677.76,951.01
2025-02-25 08:09:00+00:00,Temp_S_1_out,74.88,4.61,203.68,949.6
2025-02-25 08:09:00+00:00,Temp_N_3_out,66.92,4.62,0.0,950.79
2025-02-25 08:09:00+00:00,Temp_N_2_in,67.43,4.77,217.6,950.48
2025-02-25 08:09:00+00:00,Temp_S_3_out,79.81,4.57,210.88,950.03
2025-02-25 08:09:00+00:00,Temp_S_2_out,69.29,4.8,216.96,949.4
2025-02-25 08:09:00+00:00,Rad_N_1_out,90.19,4.03,2563.84,949.69
2025-02-25 08:09:00+00:00,Rad_S_1_in,57.6,3.37,5480.96,949.06
2025-02-25 08:09:00+00:00,Rad_N_3_in,88.01,3.69,2251.52,948.73
2025-02-25 08:09:00+00:00,Temp_N_1_in,72.03,4.7,136.0,948.7
2025-02-25 08:09:00+00:00,Temp_S_3_in,71.03,4.85,236.64,950.19
2025-02-25 08:09:00+00:00,Rad_S_1_out,99.99,3.6,3230.72,951.26
